8270,8271,6,14.63
8271,8272,14,14.29
8272,8273,22,14.2
8273,8274,30,13.95
8274,8275,38,13.51
8275,8276,46,13.7
8276,8277,54,13.89
8277,8278,64,5.58
8278,8279,80,6.5
8278,8179,105,3.46
8279,8280,108,3.6
8270,8171,111,1.76
8274,8175,112,2.19
8271,8172,112,1.84
8273,8174,115,1.98
8272,8173,115,1.87
8277,8178,116,2.45
8275,8176,118,2.11
8280,8281,122,13.07
8176,8177,127,14.86
8179,8180,129,5.25
8281,8282,130,13.74
8180,8181,137,13.26
8181,8182,144,14.75
8282,8283,145,6.74
8283,8284,155,10.24
8182,8183,158,7.42
8284,8285,159,30.13
8279,8380,159,1.9
8183,8184,160,61.55
8285,8286,163,32.53
8184,8185,164,31.71
8286,8287,166,45.63
8179,8080,167,2.1
8185,8186,168,28.15
8287,8288,169,40.03
8186,8187,170,51.52
8187,8188,173,49.94
8080,8081,175,12.86
8288,8289,177,12.55
8380,8381,178,5.5
8289,8290,180,42.44
8188,8189,180,14.34
8183,8084,183,12.55
8178,8079,184,3.17
8290,8291,185,20.98
8084,8085,188,23.33
8289,8190,190,12.56
8291,8292,191,18.7
8084,7985,192,16.19
8190,8191,195,21.5
8290,8191,195,9.74
8278,8379,195,0.85
8177,8078,196,3.01
8292,8293,197,17.73
8081,8082,199,3.79
8191,8192,200,21.94
8381,8382,201,4.38
8293,8294,203,19.6
8082,8083,204,22.87
8190,8091,204,10.24
8084,7984,205,4.67
8192,8193,206,19.19
8294,8295,208,23.52
8082,7983,208,16.54
8091,8092,209,23.71
8191,8092,209,10.69
8085,8086,211,4.51
8294,8195,212,15.96
8175,8076,212,1.98
8193,8194,213,14.75
8080,7981,213,3.89
8174,8075,213,2.04
8173,8074,213,2
8092,8093,214,22.72
8295,8296,214,17.49
7984,7885,214,16.77
8091,7992,215,13.54
8289,8390,216,3.49
8172,8073,216,1.85
8195,8196,217,21.93
7983,7884,217,16.23
7885,7886,219,21.17
7981,7982,219,19.62
8082,7982,219,5.13
7985,7986,219,3.79
8176,8077,219,2.01
7992,7993,220,23.81
8296,8297,220,18.86
8382,8383,220,5.28
8093,8094,221,15.53
8171,8072,221,1.75
8390,8391,222,19.22
7981,7882,222,16.52
7983,7883,222,7.66
8196,8197,223,17.59
7886,7887,225,19.84
7992,7893,225,15.31
7993,7994,226,18.06
8297,8298,226,18.18
8195,8096,226,10.68
7884,7785,227,14.43
7981,7881,227,7.27
8094,8095,228,14.43
8194,8095,228,9.95
8294,8395,228,5.68
8197,8198,229,18.57
8391,8392,229,16.41
7885,7786,229,9.92
8079,7980,229,3.19
7887,7888,230,20.68
8096,8097,231,21.39
7882,7783,231,16.79
8298,8299,232,17.23
8395,8396,234,18.64
7893,7894,234,11.32
7888,7889,235,21.02
8198,8199,235,19.1
7786,7787,235,19.26
8392,8393,235,19.79
7994,7995,235,11.27
8086,8087,235,4.17
7881,7782,236,16.86
8097,8098,237,19.33
8091,7991,237,3.04
8396,8397,239,21.8
8393,8394,240,23.36
8096,7997,240,10.12
7887,7788,240,9.47
8097,7998,241,91.79
7888,7789,241,48.7
8198,8099,241,92.71
7786,7687,241,50.68
8095,7996,241,45
7785,7686,241,47.52
7994,7895,241,107.34
7992,7892,241,12.1
8078,7979,241,3.82
8190,8090,241,7.07
8189,8090,241,7.59
8098,7999,242,84.15
8199,8100,242,94.01
8199,8200,242,2.49
7995,7896,242,85.49
7894,7795,242,92.69
7881,7781,242,11.28
8188,8089,242,10.38
8187,8088,242,30.66
8099,8000,243,89
7895,7796,243,108.68
7884,7784,243,10.02
8289,8389,243,1.55
7999,7900,244,97.61
7896,7797,244,82.07
7795,7696,244,103.61
7686,7587,244,48.55
7789,7690,244,60.71
8299,8300,244,2.35
7893,7794,244,18.6
8086,7987,244,29.64
7796,7697,245,109.69
7996,7897,245,40.27
7696,7597,246,107.67
8089,7990,246,41.21
7998,7899,246,34.12
7997,7898,246,25.47
7788,7689,246,24.57
8383,8384,246,2.09
7981,7880,246,4.81
7697,7598,247,104.04
7794,7695,247,66.98
7892,7793,247,28.09
7687,7588,247,24.13
7787,7688,247,18.22
8087,7988,247,19.91
8074,7975,247,12.41
7690,7591,248,39.8
8072,7973,248,13.47
8073,7974,248,12.48
8075,7976,248,12.1
8076,7977,248,11.24
7695,7596,249,102.25
7899,7800,249,56.74
7898,7799,249,54
7587,7488,249,31.9
7991,7891,249,10.83
7597,7498,250,41.94
7797,7698,250,26.3
7892,7792,250,11.48
7782,7683,250,14.39
8077,7978,250,9.67
7498,7399,252,92.34
7598,7499,252,30.48
7588,7489,252,34.57
7688,7589,252,31.34
7689,7590,252,24.33
7897,7798,252,20.97
7781,7682,252,14.27
7889,7790,252,11.6
7596,7497,253,37.6
7488,7389,253,37.45
7783,7684,253,8.28
7785,7685,253,6.5
7799,7700,254,34.25
7591,7492,254,26.52
7880,7780,254,12.93
7389,7290,255,74.01
7489,7390,255,61.77
7589,7490,255,59.27
8089,7989,255,7.71
7497,7398,256,57
7790,7691,256,43.95
8380,8481,256,1.12
7685,7586,257,39.03
7798,7699,257,32.28
7682,7583,257,32.49
7792,7693,257,22.23
7591,7491,257,11.94
7686,7586,257,6.34
7390,7291,258,47.51
7499,7400,258,24.93
7698,7599,258,18.19
7792,7692,258,12.9
7793,7694,258,13.63
7684,7585,259,25.33
7591,7592,259,9.76
7398,7299,260,38.02
7492,7393,260,24.12
7780,7681,260,24.86
7891,7791,260,9.74
7973,7874,260,11.88
7974,7875,260,12.13
7694,7595,261,55.34
7699,7600,261,35.75
7491,7392,262,31.96
7290,7191,262,21.95
7490,7391,262,21.2
7492,7392,262,12.56
7684,7584,262,12.27
7399,7300,262,14.44
7499,7500,262,10.27
7682,7582,262,10.08
7595,7496,263,107.76
7780,7680,263,12.38
8274,8375,263,0.27
7291,7192,264,24.17
7492,7493,264,10.51
8277,8378,265,0.39
7693,7593,266,12.18
7586,7487,266,17.05
7496,7397,267,46.24
7391,7292,267,30.06
7582,7483,267,31.58
7693,7594,267,14.58
8397,8398,267,2.9
7392,7293,268,26.32
7584,7485,268,23.6
7192,7093,268,42.31
7680,7581,269,24.35
7191,7092,269,20.32
7397,7298,270,60.03
7487,7388,270,39.65
7584,7484,270,12.67
7989,7890,270,9.99
7880,7779,270,5.97
7299,7200,270,15.71
7191,7091,270,13.08
7292,7193,272,29.03
7680,7580,272,12.5
7582,7482,272,10.37
7975,7876,272,5.86
7593,7494,273,22.27
7874,7775,273,10.94
7880,7879,273,3.81
7388,7289,274,37.88
7585,7486,274,9.55
7298,7199,274,39.85
7091,6992,275,30.56
7193,7094,275,62.85
7976,7877,276,5.13
7482,7383,277,29.23
7289,7190,278,38.91
7581,7481,278,11.12
7594,7495,278,13.34
7393,7294,279,7.63
8270,8170,279,0.89
7486,7387,280,24.26
7091,6991,280,10.7
7482,7382,281,11.12
7977,7878,281,4.42
7199,7100,282,17.88
7493,7394,282,7.98
7780,7679,282,5.13
7485,7386,283,9.98
7387,7288,284,42.88
7495,7396,284,25.09
7191,7090,284,6.52
6991,6892,285,33.64
7288,7189,286,98.89
7396,7297,287,55.74
7481,7381,287,11.89
7386,7287,288,30.89
6992,6893,288,11.72
8170,8071,289,15.41
7494,7395,289,9.28
7483,7384,289,6.62
7875,7776,289,4.93
8382,8483,289,2.36
7287,7188,290,98.05
7680,7579,290,5.27
8481,8482,290,3.02
8389,8490,290,3.08
8393,8494,290,2.29
7297,7198,290,58.24
7092,6993,291,6.45
7093,6994,291,6.34
6991,6891,291,9.73
7094,6995,292,8.81
7293,7194,292,5.98
8389,8388,292,2.06
7381,7282,293,26.28
7188,7089,293,53.04
7198,7099,294,40.96
7484,7385,294,5.91
8389,8489,295,1.95
8380,8480,295,0.78
7089,6990,295,73.52
7395,7296,296,21.2
7381,7281,296,12.01
6892,6793,296,13.63
7383,7284,297,7.2
8271,8372,297,0.22
7282,7183,298,30.27
6891,6792,298,21.97
8273,8374,298,0.24
6995,6896,299,23.28
8071,7972,299,14.59
6893,6794,299,14.11
7296,7197,299,59.44
6891,6791,299,12.94
8275,8376,300,0.27
7281,7182,301,22.18
7382,7283,301,4.01
8393,8493,301,1.49
7099,7000,303,6.49
7394,7295,303,3.88
7183,7084,304,22.32
7876,7777,304,3.25
7281,7181,305,13.6
7294,7195,305,3.83
7183,7083,306,13.84
7581,7480,306,3.19
8398,8399,306,1.73
8272,8373,306,0.24
8270,8371,306,0.22
7197,7098,307,12.05
7874,7774,307,4.8
7973,7873,307,3.76
7089,6989,307,10.28
6896,6797,308,11.84
6993,6894,308,6.2
7287,7187,308,7.91
7182,7082,309,13.48
6994,6895,310,5.14
7386,7286,310,5.04
7877,7778,310,3.57
6891,6790,310,9.26
8390,8491,310,1.52
6891,6890,311,6.47
7188,7088,311,6.24
7480,7380,312,16.91
7481,7380,312,3.56
6793,6694,312,7.9
7083,6984,313,22.39
7181,7081,313,13.04
7775,7676,313,2.66
8389,8488,313,3.36
7083,6983,314,13.98
7384,7285,314,4.3
7775,7675,314,2.53
7296,7196,314,6.46
6896,6796,316,6.34
7197,7097,316,6.41
7082,6982,317,14.21
6794,6695,318,7.15
6984,6884,319,17.27
7380,7280,319,16.07
6793,6693,319,4.85
6984,6885,320,21.33
7099,6999,320,4.26
6983,6883,321,15.36
7081,6981,321,14.2
6797,6698,322,10.63
6791,6692,323,5.56
6982,6882,324,15.62
7183,7184,324,3.68
7579,7479,324,3.26
7088,6988,324,7.98
7195,7096,324,7.85
8276,8377,324,0.37
7187,7087,325,6.05
7098,6998,325,5.59
7284,7185,325,4.72
6797,6697,325,5.9
6884,6784,326,15.9
6884,6785,326,22.91
6791,6691,326,3.85
8392,8492,326,1.31
7195,7095,326,4.83
7280,7180,327,14.05
6984,6985,327,7.25
6883,6783,328,16.26
6981,6881,328,15.69
6989,6889,328,4.95
7479,7379,330,17.04
6882,6782,330,16.75
7286,7186,330,5.11
7972,7872,330,3.32
6790,6690,331,4.94
7873,7773,331,4.3
6694,6595,331,7.7
6796,6696,333,6.23
7097,6997,333,6.2
6894,6795,333,5.82
6694,6594,333,4.77
6881,6781,334,16.68
7180,7080,334,14.86
6985,6886,334,22.69
7000,6900,334,3.26
8071,7971,334,2.65
8170,8070,334,2.39
7379,7279,336,16.84
6783,6684,337,17.3
7675,7576,337,6.28
8488,8387,337,6.09
6782,6683,338,20.19
7675,7575,338,4.32
7087,6987,339,7.25
6698,6599,339,8.33
6782,6682,340,11.11
6784,6685,340,10.28
6998,6899,340,9.47
7096,6996,340,6.41
7080,6980,341,15.84
6695,6596,341,6.18
7777,7677,341,2.76
6697,6598,341,8.98
6781,6681,342,12.82
6885,6786,342,6.64
7774,7674,342,2.92
7279,7179,343,15.52
6785,6686,343,8.74
6691,6592,343,8.43
7778,7678,343,3.1
6998,6898,344,5.47
6988,6888,344,5.09
8488,8487,344,3.3
6697,6597,344,5.28
6985,6986,345,5.66
8483,8484,345,1.71
6693,6593,345,4
6691,6591,346,5.06
6889,6789,347,5.44
6980,6880,348,16.04
7185,7086,348,6.3
8494,8495,348,1.58
7179,7079,349,17.02
6684,6585,349,12.11
7185,7085,349,4.18
6682,6583,350,15.36
6685,6586,350,15.32
6683,6584,350,12.59
6997,6897,350,6.2
6681,6582,351,16.57
6690,6590,351,5.07
8484,8385,352,20.57
6686,6587,352,16.47
6987,6887,352,7.79
7479,7378,352,5.19
8488,8588,352,2.61
8489,8590,352,2.54
6599,6500,353,10.36
8488,8589,353,3.61
8489,8589,353,1.8
6880,6780,355,15.8
6681,6581,355,8.16
7079,6979,356,16.41
6598,6499,356,9.59
6595,6496,356,5.77
6595,6495,357,3.94
7378,7278,358,16.68
6585,6486,358,15.87
8484,8485,358,7.83
6583,6484,359,15.89
6886,6787,359,5.8
6594,6494,359,3.99
6587,6488,360,17.94
6586,6487,360,15.65
6584,6485,360,15.6
6598,6498,360,5.51
7479,7478,361,2.87
8488,8587,361,30.88
7479,7578,362,34.89
8484,8583,363,34.82
8398,8497,363,35.07
8397,8496,363,35.05
6979,7078,364,34.94
7378,7477,364,34.23
8588,8687,364,32.1
8590,8689,364,34.06
7079,7178,364,35.05
8495,8594,364,35.02
8492,8591,364,25.45
8493,8592,364,34.66
8494,8593,364,34.78
8380,8479,364,6.65
7278,7377,365,32.93
6780,6879,365,33.33
8587,8686,366,29.49
8496,8595,368,34.95
8484,8584,368,7.1
7872,7772,368,0.38
7078,7177,369,34.82
7178,7277,369,34.16
8592,8691,369,34.83
8593,8692,369,35.03
8588,8688,369,10.23
8398,8498,369,6.04
7377,7476,370,34.25
6879,6978,370,34.75
8591,8690,370,24.61
6590,6689,371,13.02
8379,8478,371,7.46
8686,8785,372,28.28
8481,8580,372,7.46
8271,8370,372,8.19
8270,8370,372,3.32
8270,8369,372,8.16
8595,8694,373,34.82
8483,8582,373,6.8
7177,7276,374,33.78
7277,7376,374,33.43
8691,8790,374,34.94
8688,8787,374,34.54
8686,8786,374,12.82
8482,8581,374,7.47
6978,7077,375,34.58
8378,8477,375,7.53
8690,8789,376,25.38
6581,6680,376,9.12
6587,6687,376,6.08
8480,8579,376,6.79
8170,8269,376,8.19
8375,8474,376,8.15
8287,8386,376,7.69
7477,7577,377,7.96
8070,8169,377,8.17
8377,8476,377,7.92
8371,8470,377,8.19
8373,8472,377,8.19
8374,8473,377,8.11
8372,8471,377,8.19
8376,8475,377,8.15
8300,8400,377,2.96
8496,8596,378,6.77
8587,8586,378,5.94
7276,7375,379,33.27
7376,7475,379,32.57
8790,8889,379,31.71
8387,8486,379,7.49
7077,7176,380,33.52
8593,8693,380,6.47
6680,6779,381,34.51
6689,6788,382,13.51
8686,8685,382,6.52
6698,6798,382,3.93
8688,8788,383,7.62
8595,8695,383,7.11
8479,8578,383,7.46
8689,8788,383,7.46
7475,7574,384,30.58
8889,8988,384,28.33
8790,8890,384,10.55
8691,8791,384,6.8
7176,7275,385,33.54
8498,8597,385,8.98
6599,6699,385,3.8
