4009,3909,2,34.94
3909,3809,11,11.43
3809,3709,20,11.13
3709,3609,23,38.81
3609,3509,28,24.98
3509,3409,32,31.15
3409,3309,34,69.31
3309,3209,36,86.37
3209,3109,39,40.32
3109,3009,41,97.84
3009,2909,44,39.23
3709,3610,44,6.07
3709,3608,44,6.07
3608,3508,46,79
3610,3510,47,42.46
3508,3408,48,92.53
2909,2809,48,30.9
3408,3308,49,107.18
3510,3410,49,53.92
3308,3208,50,125.83
3208,3108,51,126.99
3410,3310,51,60.42
3108,3008,53,74.59
3310,3210,53,69.57
2809,2709,54,19.88
3210,3110,55,97.62
2709,2609,58,28.44
3110,3010,59,29.5
3010,2910,61,51.8
2609,2509,62,25.56
2809,2710,62,10.99
2809,2708,62,10.99
2910,2810,63,61.07
2909,2810,63,6.8
2909,2808,63,6.8
3008,2908,64,8.59
3009,2908,64,6.86
2710,2610,66,27.97
2708,2608,67,23.61
3610,3511,68,7.22
3709,3710,68,2.6
3709,3708,68,2.6
2610,2510,70,25.25
3511,3411,71,39.23
2608,2508,71,29.92
4009,3910,73,1.75
4009,3908,73,1.75
3411,3311,74,48.62
2510,2410,75,24.55
2509,2409,75,8.23
3311,3211,76,57.74
2708,2607,77,9.81
3211,3111,78,67.3
2710,2611,79,8.55
2508,2408,80,11.32
3111,3011,81,45.46
2610,2511,82,9.34
2510,2411,85,9.54
2608,2507,85,8.01
3608,3507,85,3.61
3507,3407,87,97.74
2409,2309,87,8.53
3908,3808,87,7.64
2708,2707,87,4.07
3407,3307,88,104.29
2410,2310,88,8.15
3910,3810,88,6.73
3108,3007,88,3.94
3307,3207,89,104.22
3610,3611,89,2.5
3207,3107,91,74.54
3010,2911,91,4.56
2408,2308,92,8.79
3511,3412,92,6
3007,2907,93,23.08
2507,2407,94,12.5
2710,2711,94,3.2
3412,3312,95,47.23
2611,2512,97,8.21
2910,2811,97,3.98
2907,2807,98,20.23
2309,2209,98,9.58
2411,2311,98,7.96
2511,2412,98,9.2
3312,3212,99,26.65
2310,2210,100,8.98
2407,2307,102,12.98
3212,3112,103,25.09
2308,2208,103,9.55
3007,2906,103,9.95
3112,3012,106,38.07
3111,3012,106,5.15
3611,3512,108,7.71
2209,2109,109,9.96
2311,2211,110,8.37
2210,2110,111,9.11
2412,2312,111,7.79
3007,3006,112,4.2
2208,2108,113,10.23
2307,2207,113,9.72
2611,2612,113,3.01
2512,2413,114,8.41
2906,2806,119,6.59
2109,2009,120,9.61
3412,3313,121,5.54
3313,3213,123,52.75
2110,2010,123,6.76
2211,2111,123,6.38
3012,2912,123,4.87
2108,2008,124,7.59
2207,2107,125,7.52
2312,2212,125,6.04
