1406,1405,3,30.36
1405,1404,7,30.36
1406,1445,14,9.77
1404,1403,16,11.54
1445,1444,18,30.36
1405,1444,18,9.77
1444,1443,25,15.51
1403,1402,25,11.54
1443,1442,29,30.36
1445,1484,29,9.77
1484,1483,38,11.54
1406,1365,39,3.61
1443,1482,40,9.77
1365,1364,43,30.36
1405,1364,43,3.61
1406,1446,44,2.25
1402,1401,45,5.23
1482,1481,49,11.54
1442,1441,49,5.23
1364,1363,52,11.54
1483,1522,53,9.77
1522,1521,57,30.36
1446,1485,59,9.77
1445,1485,59,2.25
1363,1362,61,17.13
1362,1361,66,23.94
1406,1366,66,2.08
1365,1324,70,6.7
1522,1561,73,5.79
1324,1323,76,17.13
1323,1322,81,23.94
1484,1523,81,1.7
1322,1321,86,23.94
1366,1325,88,6.7
1446,1486,94,1.94
1522,1562,104,1.94
1406,1407,104,1.03
1366,1326,115,2.08
1486,1525,119,5.79
1406,1447,120,1.18
1525,1524,122,35.18
1323,1282,126,3.26
1406,1367,126,1.8
1322,1281,130,3.26
1523,1563,130,2.65
1326,1285,132,9.74
1486,1526,139,2.65
1525,1564,140,7.02
1285,1284,143,9.26
1324,1283,143,1.93
1326,1286,149,3.11
1446,1487,152,1.68
1525,1565,158,2.65
1367,1327,159,3.11
1286,1245,164,9.74
1245,1244,167,35.18
1282,1241,170,3.26
1244,1243,174,14.75
1407,1408,177,1.49
1245,1204,179,9.74
1286,1246,181,11.33
1283,1242,182,10.79
1327,1287,184,11.33
1407,1368,184,4.15
1245,1205,185,11.33
1447,1448,185,2.48
1486,1527,185,2.09
1246,1206,190,11.33
1244,1203,190,10.79
1367,1328,191,4.15
1243,1202,192,10.79
1287,1247,193,11.33
1204,1163,193,10.79
1242,1201,196,10.79
1328,1288,200,11.33
1447,1488,200,2.09
1525,1566,200,2.09
1247,1207,202,11.33
1203,1162,204,10.79
1202,1161,206,10.79
1207,1166,207,29.35
1163,1122,207,10.79
1288,1248,209,11.33
1205,1164,209,6.1
1207,1167,211,11.33
1408,1369,213,4.15
1206,1165,214,6.1
1248,1208,218,11.33
1162,1121,218,10.79
1368,1329,219,4.15
1408,1409,219,2.48
1122,1081,221,10.79
1164,1123,223,10.79
1167,1126,225,10.68
1448,1449,226,2.48
1487,1528,226,2.09
1166,1125,231,6.1
1288,1249,235,4.15
1123,1082,237,10.79
1207,1168,237,4.15
1165,1124,238,6.1
1249,1209,244,11.36
1248,1209,244,3.7
1126,1085,247,7.24
1369,1330,248,3.7
1082,1041,249,12.17
1125,1084,252,7.24
1209,1169,253,11.36
1124,1083,253,9.45
1123,1083,253,3.54
1329,1290,255,3.7
1369,1370,256,2.12
1448,1489,256,1.74
1169,1129,262,11.36
1083,1042,265,12.17
1129,1088,267,31.31
1085,1044,267,7.24
1129,1089,271,11.36
1088,1047,272,31.31
1084,1043,272,7.24
1249,1210,273,3.7
1089,1048,276,31.31
1088,1048,276,11.36
1042,1001,277,12.17
1126,1086,279,1.97
1089,1049,280,11.36
1048,1007,281,31.31
1088,1087,281,7.39
1210,1170,282,11.36
1043,1002,284,12.17
1049,1008,285,31.31
1048,1008,285,11.36
1047,1006,287,9.45
1044,1003,287,7.24
1330,1291,287,3.7
1049,1009,289,11.36
1369,1410,290,1.74
1170,1130,291,11.36
1290,1251,294,3.7
1370,1331,295,3.7
1489,1450,295,3.7
1002,961,296,12.17
1007,966,296,9.45
1085,1045,298,1.97
1008,967,300,9.45
1129,1090,301,1.8
1370,1371,306,1.37
1489,1490,306,1.37
1489,1529,308,2.04
1003,962,311,1.71
1006,965,314,3.42
1006,1005,314,6.12
961,921,316,3.57
1009,968,319,3.42
1089,1050,320,1.8
1210,1171,324,1.8
1005,1004,331,6.12
965,964,331,6.12
966,925,333,3.42
1049,1010,338,1.8
1170,1131,342,1.8
1370,1411,346,1.42
1489,1530,346,1.42
1010,969,348,14.8
964,963,348,6.12
1528,1567,349,1.6
925,924,350,6.12
1291,1252,352,1.8
1291,1292,354,1.37
968,927,361,1.88
1331,1332,363,3.01
1450,1451,363,3.01
1010,970,364,6.31
961,922,366,3.72
1090,1091,367,3.01
1371,1372,369,3.01
1090,1051,370,3.72
924,923,372,3.46
1450,1491,375,3.2
922,881,376,15.26
967,926,378,2.28
1528,1568,378,1
1050,1011,379,3.72
1371,1412,381,3.2
922,882,382,6.31
925,884,387,1.88
1010,971,388,3.72
1252,1253,390,3.01
884,883,392,22.23
882,841,392,15.26
884,843,397,15.26
1451,1452,397,3.01
882,842,398,6.31
1091,1092,401,3.01
1252,1293,401,3.2
884,844,403,6.31
1372,1373,403,3.01
1051,1052,404,3.01
843,802,407,15.26
842,801,408,15.26
1372,1333,408,3.72
1451,1492,408,3.2
1051,1012,409,3.72
1091,1132,412,3.2
844,803,413,15.26
843,803,413,6.31
1372,1413,414,3.2
969,928,414,1.88
1530,1569,415,2.19
1011,972,418,3.72
844,804,419,6.31
1253,1254,421,13.02
884,845,421,22.67
884,885,421,13.02
1253,1214,422,22.67
1412,1453,423,5.92
844,805,424,22.67
1373,1334,424,22.67
1373,1374,424,13.02
1092,1053,424,22.67
1092,1093,424,13.02
1293,1294,424,13.02
1012,973,425,22.67
1492,1493,425,13.02
803,763,426,11.1
803,764,426,22.67
1132,1133,426,13.02
1012,1013,426,13.02
1413,1414,427,13.02
803,762,427,5.33
1254,1215,428,22.67
1254,1255,429,13.02
1492,1531,430,3.2
1334,1295,431,22.67
1093,1054,431,22.67
1053,1014,431,22.67
1453,1454,431,13.02
1334,1335,432,13.02
1093,1094,432,13.02
763,724,433,22.67
1013,974,433,22.67
1492,1532,433,3.75
762,723,434,22.67
1133,1134,434,13.02
1255,1216,436,22.67
804,765,436,9.1
1255,1256,437,13.02
762,722,437,11.1
845,806,437,9.1
1132,1172,437,3.75
1054,1015,438,22.67
1014,975,438,22.67
1454,1415,438,22.67
1214,1175,438,9.1
1492,1533,438,5.92
1335,1296,439,22.67
1094,1055,439,22.67
1295,1296,439,13.02
1054,1055,439,13.02
1454,1455,439,13.02
1335,1336,440,13.02
1094,1095,440,13.02
805,766,440,9.1
1132,1173,440,5.92
723,684,441,22.67
1134,1135,442,13.02
723,683,444,11.1
722,683,444,22.67
1533,1494,445,22.67
1296,1257,446,22.67
1455,1416,446,22.67
1533,1534,446,13.02
1336,1297,447,22.67
1296,1297,447,13.02
1455,1456,447,13.02
722,682,447,11.1
1336,1337,448,13.02
1173,1174,448,13.02
684,645,448,22.67
1334,1375,448,5.92
684,685,449,13.02
