Year,Ncell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2142,2143,2147,2148,2149,2243,2244,2245,2246,2247,2345,2346,2347,2447,2547,2548,2549,2550,2551,2651,2749,2750,2751,2752,2753,2850,2950,3050,3051,3151,3251,3340,3351,3437,3439,3440,3441,3446,3451,3452,3537,3538,3539,3540,3541,3542,3543,3544,3545,3546,3547,3548,3549,3550,3551,3637,3639,3648,3649,3650,3651,3736,3737,3739,3748,3749,3750,3751,3752,3835,3836,3837,3839,3848,3850,3937,3939,3949,3950,4038,4039,4048,4049,4050,4053,4139,4149,4150,4151,4152,4153,4232,4233,4234,4235,4236,4237,4238,4239,4240,4241,4242,4243,4244,4245,4246,4247,4248,4249,4250,4251,4339,4343,4345,4346,4349,4350,4351,4352,4353,4444,4445,4446,4447,4448,4449,4450,4451,4453,4544,4550,4551,4552,4553,4554,4555,4650,4750,4850,4851,4942,4950,4951,4952,5042,5049,5050,5051,5055,5132,5137,5138,5139,5140,5141,5142,5143,5144,5145,5146,5147,5148,5149,5150,5151,5152,5154,5155,5156,5232,5234,5236,5237,5241,5248,5250,5251,5252,5255,5256,5332,5333,5334,5335,5336,5337,5338,5339,5340,5341,5342,5343,5344,5345,5346,5347,5348,5349,5350,5351,5356,5425,5432,5438,5439,5440,5443,5450,5451,5452,5456,5457,5524,5525,5532,5553,5557,5558,5624,5625,5631,5632,5652,5653,5654,5655,5656,5657,5658,5659,5660,5661,5662,5723,5724,5726,5729,5730,5732,5733,5734,5735,5752,5754,5758,5759,5822,5823,5824,5825,5826,5827,5828,5829,5830,5832,5852,5853,5854,5855,5856,5857,5858,5859,5919,5920,5921,5922,5927,5928,5929,5930,5953,5954,5955,5956,6027,6028,6055,6056,6057,6127,6157,6159,6257,6259,6357,6359,6457,6459,6557,6559,6657,6659,6757,6758,6759,6760,6860,6960
