3857,3756,20,6.87
3756,3856,68,3.87
3756,3757,68,5.77
3857,3856,68,0.7
3757,3758,85,6.02
3856,3956,94,3.89
3757,3858,102,4.28
3856,3957,103,4.1
3956,4055,322,0.62
4055,4054,324,62.99
4054,4053,328,27.72
3957,4056,328,0.62
4053,4052,330,61.02
4052,4051,332,68.03
4051,4050,339,16.5
4053,3952,343,9.65
3952,3951,345,65.47
4055,4154,347,5.81
4154,4153,351,26.83
3951,3950,351,17.13
4056,4155,352,6
4054,3953,357,4.3
3952,3851,360,8.65
3950,3850,368,8.74
3953,3852,370,13.44
4056,4156,374,2.29
3850,3750,381,7.83
3851,3750,381,6.77
4155,4254,382,4.33
4153,4252,382,4.12
3750,3649,385,39.27
4056,4057,393,1.91
3750,3650,396,7.13
4155,4255,397,2.29
4153,4253,398,2.16
3953,3853,406,2.11
4056,4157,416,1.79
4155,4256,441,1.13
4255,4354,470,2.23
4157,4257,473,1.72
4256,4355,474,4.31
